title_full,title,title_slug,url,category,bias_rating,factual_reporting,country,press_freedom_rating,media_type,traffic/popularity,mbfc_credibility_rating,mbfc’s_country_freedom_rating,mbfc’s_freedom_rating,press_freedom_rank,world_press_freedom_rank,mbfc’s_country_freedom_rank,mbfc’s_country_freedom_profile,press_freedom_rating_,mbfc_country_freedom_rating,reasoning,_world_press_freedom_rank,questionable_reasoning
Van Buren Democrat (thecabin.net/vanburen/),Van Buren Democrat,van-buren-county-democrat-bias,https://mediabiasfactcheck.com/van-buren-county-democrat-bias/,right-center,RIGHT-CENTER,HIGH,USA,,Newspaper,Minimal Traffic,HIGH CREDIBILITY,MOSTLY FREE,,,,,,,,,,
Vancouver Province (theprovince.com),Vancouver Province,vancouver-province-bias,https://mediabiasfactcheck.com/vancouver-province-bias/,right-center,RIGHT-CENTER,HIGH,Canada,,Newspaper,Medium Traffic,HIGH CREDIBILITY,EXCELLENT,,,,,,,,,,
Vancouver Sun (vancouversun.com),Vancouver Sun,vancouver-sun,https://mediabiasfactcheck.com/vancouver-sun/,right-center,RIGHT-CENTER,HIGH,Canada,,Newspaper,High Traffic,HIGH CREDIBILITY,EXCELLENT,,,,,,,,,,
"Vatican Radio (vaticannews.va)
",Vatican Radio,vatican-radio,https://mediabiasfactcheck.com/vatican-radio/,right-center,RIGHT-CENTER,HIGH,Italy (Vatican City),,Radio Station/Website,High Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
Vermilion Standard (vermilionstandard.com),Vermilion Standard,vermilion-standard-bias,https://mediabiasfactcheck.com/vermilion-standard-bias/,right-center,RIGHT-CENTER,HIGH,Canada,,Newspaper,Minimal Traffic,HIGH CREDIBILITY,EXCELLENT,,,,,,,,,,
Villages-News.com,Villages-News.com,villages-news-bias,https://mediabiasfactcheck.com/villages-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,Website,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
Villa Rican (times-georgian.com/villa_rican/),Villa Rican,villa-rican-bias,https://mediabiasfactcheck.com/villa-rican-bias/,right-center,RIGHT-CENTER,HIGH,USA,,Newspaper,Minimal Traffic,HIGH CREDIBILITY,MOSTLY FREE,,,,,,,,,,
Vincennes Sun-Commercial (suncommercial.com),Vincennes Sun-Commercial,vincennes-sun-commercial-bias,https://mediabiasfactcheck.com/vincennes-sun-commercial-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,Newspaper,Minimal Traffic,HIGH CREDIBILITY,,,,,,,,,,,
Vulcan Advocate (vulcanadvocate.com),Vulcan Advocate,vulcan-advocate-bias,https://mediabiasfactcheck.com/vulcan-advocate-bias/,right-center,RIGHT-CENTER,HIGH,Canada,,Newspaper,Minimal Traffic,HIGH CREDIBILITY,EXCELLENT,,,,,,,,,,
Wabash Plain Dealer (wabashplaindealer.com),Wabash Plain Dealer,wabash-plain-dealer-bias,https://mediabiasfactcheck.com/wabash-plain-dealer-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,Newspaper,Minimal Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WACH – Columbia News (wach.com),WACH – Columbia News,wach-columbia-news,https://mediabiasfactcheck.com/wach-columbia-news/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
Wall Street Journal (www.wsj.com),Wall Street Journal,wall-street-journal,https://mediabiasfactcheck.com/wall-street-journal/,right-center,RIGHT-CENTER,MOSTLY FACTUAL,USA,,Newspaper,High Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
Washington C H Record Herald (recordherald.com),Washington C H Record Herald,washington-c-h-record-herald-bias,https://mediabiasfactcheck.com/washington-c-h-record-herald-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,Newspaper,Minimal Traffic,HIGH CREDIBILITY,,,,,,,,,,,
Watchdog.org,Watchdog.org,watchdog-org,https://mediabiasfactcheck.com/watchdog-org/,right-center,RIGHT-CENTER,MOSTLY FACTUAL,USA,MOSTLY FREE,Organization/Foundation,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
Waterbury Republican-American (www.rep-am.com),Waterbury Republican-American,waterbury-republican-american,https://mediabiasfactcheck.com/waterbury-republican-american/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,Newspaper,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WBFF – Baltimore News (foxbaltimore.com),WBFF – Baltimore News,wbff-baltimore-news-bias,https://mediabiasfactcheck.com/wbff-baltimore-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WBMA – Birmingham News (abc3340.com),WBMA – Birmingham News,wbma-birmingham-news,https://mediabiasfactcheck.com/wbma-birmingham-news/,right-center,RIGHT-CENTER,HIGH,USA,,TV Station,Medium Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
WCHS – Charleston News (wchstv.com),WCHS – Charleston News,wchs-charleston-news-bias,https://mediabiasfactcheck.com/wchs-charleston-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WCIV – Charleston News (abcnews4.com),WCIV – Charleston News,wciv-charleston-news-bias,https://mediabiasfactcheck.com/wciv-charleston-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,,TV Station,Medium Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
WCTI – New Bern News (wcti12.com),WCTI – New Bern News,wcti-new-bern-news,https://mediabiasfactcheck.com/wcti-new-bern-news/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WCYB – Bristol News (wcyb.com),WCYB – Bristol News,wcyb-bristol-news-bias,https://mediabiasfactcheck.com/wcyb-bristol-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WDKY – Lexington News (foxlexington.com),WDKY – Lexington News,wdky-lexington-news,https://mediabiasfactcheck.com/wdky-lexington-news/,right-center,RIGHT-CENTER,HIGH,USA,,TV Station,Minimal Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
WEAR TV – Pensacola News (weartv.com),WEAR TV – Pensacola News,wear-tv-pensacola-news-bias,https://mediabiasfactcheck.com/wear-tv-pensacola-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
West Central Tribune (wctrib.com),West Central Tribune,west-central-tribune,https://mediabiasfactcheck.com/west-central-tribune/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,Newspaper,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
Wetaskiwin Times (wetaskiwintimes.com),Wetaskiwin Times,wetaskiwin-times-bias,https://mediabiasfactcheck.com/wetaskiwin-times-bias/,right-center,RIGHT-CENTER,HIGH,Canada,,Newspaper,Minimal Traffic,HIGH CREDIBILITY,EXCELLENT,,,,,,,,,,
Wetumpka Herald (thewetumpkaherald.com),Wetumpka Herald,wetumpka-herald-bias,https://mediabiasfactcheck.com/wetumpka-herald-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,Newspaper,Minimal Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WEYI – Saginaw News (nbc25news.com),WEYI – Saginaw News,weyi-saginaw-news-bias,https://mediabiasfactcheck.com/weyi-saginaw-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Minimal Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WFXL – Albany GA (wfxl.com),WFXL – Albany GA,wfxl-albany-ga,https://mediabiasfactcheck.com/wfxl-albany-ga/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WGME – CBS 13 (wgme.com),WGME – CBS 13,wgme-cbs-13,https://mediabiasfactcheck.com/wgme-cbs-13/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WGTQ – Sault Ste Marie (upnorthlive.com),WGTQ – Sault Ste Marie,wgtq-sault-ste-marie,https://mediabiasfactcheck.com/wgtq-sault-ste-marie/,right-center,RIGHT-CENTER,HIGH,USA,,TV Station,Medium Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
WGTU – Traverse City News (upnorthlive.com),WGTU – Traverse City News,wgtu-traverse-city-news,https://mediabiasfactcheck.com/wgtu-traverse-city-news/,right-center,RIGHT-CENTER,HIGH,USA,,TV Station,Medium Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
WGXA News (wgxa.tv),WGXA News,wgxa-news-bias,https://mediabiasfactcheck.com/wgxa-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WHAM – Rochester News (13wham.com),WHAM – Rochester News,wham-rochester-news-bias,https://mediabiasfactcheck.com/wham-rochester-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
Whitecourt Star (whitecourtstar.com),Whitecourt Star,whitecourt-star-bias,https://mediabiasfactcheck.com/whitecourt-star-bias/,right-center,RIGHT-CENTER,HIGH,Canada,,Newspaper,Minimal Traffic,HIGH CREDIBILITY,EXCELLENT,,,,,,,,,,
WHP – Harrisburg News (local21news.com),WHP – Harrisburg News,whp-harrisburg-news,https://mediabiasfactcheck.com/whp-harrisburg-news/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WICS – Springfield News (newschannel20.com),WICS – Springfield News,wics-springfield-news-bias,https://mediabiasfactcheck.com/wics-springfield-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,,TV Station,Medium Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
Willcox Range News (myheraldreview.com/news/willcox),Willcox Range News,willcox-range-news-bias,https://mediabiasfactcheck.com/willcox-range-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,Website,Minimal Traffic,HIGH CREDIBILITY,,,,,,,,,,,
Williamsport Sun-Gazette (www.sungazette.com),Williamsport Sun-Gazette,williamsport-sun-gazette,https://mediabiasfactcheck.com/williamsport-sun-gazette/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,Newspaper,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
Willoughby News-Herald (news-herald.com),Willoughby News-Herald,willoughby-news-herald,https://mediabiasfactcheck.com/willoughby-news-herald/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,Newspaper,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
Wilmington News Journal (wnewsj.com),Wilmington News Journal,wilmington-news-journal-bias,https://mediabiasfactcheck.com/wilmington-news-journal-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,Newspaper,Minimal Traffic,HIGH CREDIBILITY,,,,,,,,,,,
Winchester Sun (winchestersun.com),Winchester Sun,winchester-sun-bias,https://mediabiasfactcheck.com/winchester-sun-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,Newspaper,Minimal Traffic,HIGH CREDIBILITY,,,,,,,,,,,
Windsor Star (windsorstar.com),Windsor Star,windsor-star,https://mediabiasfactcheck.com/windsor-star/,right-center,RIGHT-CENTER,HIGH,Canada,,Newspaper,Medium Traffic,HIGH CREDIBILITY,EXCELLENT,,,,,,,,,,
Winnipeg Sun (winnipegsun.com),Winnipeg Sun,winnipeg-sun-bias,https://mediabiasfactcheck.com/winnipeg-sun-bias/,right-center,RIGHT-CENTER,HIGH,Canada,,Newspaper,Medium Traffic,HIGH CREDIBILITY,EXCELLENT,,,,,,,,,,
WJAC – NBC 6 (wjactv.com),WJAC – NBC 6,wjac-nbc-6-bias,https://mediabiasfactcheck.com/wjac-nbc-6-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WJAR – Providence News (turnto10.com),WJAR – Providence News,wjar-providence-news,https://mediabiasfactcheck.com/wjar-providence-news/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WJLA – ABC 7 (wjla.com),WJLA – ABC 7,wjla-abc-7-bias,https://mediabiasfactcheck.com/wjla-abc-7-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WKEF – Dayton News (dayton247now.com),WKEF – Dayton News,wkef-dayton-news-bias,https://mediabiasfactcheck.com/wkef-dayton-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WKRC – Cincinnati (local12.com),WKRC – Cincinnati,wkrc-cincinnati-bias,https://mediabiasfactcheck.com/wkrc-cincinnati-bias/,right-center,RIGHT-CENTER,HIGH,USA,,TV Station,Minimal Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
WLOS (ABC13News) (wlos.com),WLOS,wlos-abc13news,https://mediabiasfactcheck.com/wlos-abc13news/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WLUK – Fox 11 (fox11online.com),WLUK – Fox 11,wluk-fox-11,https://mediabiasfactcheck.com/wluk-fox-11/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WNBW – Gainesville News (mycbs4.com),WNBW – Gainesville News,wnbw-gainesville-news-bias,https://mediabiasfactcheck.com/wnbw-gainesville-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,,TV Station,Minimal Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
WNWO 24 News (nbc24.com),WNWO 24 News,wnwo-24-news-bias,https://mediabiasfactcheck.com/wnwo-24-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WOAI – San Antonio News (news4sanantonio.com),WOAI – San Antonio News,woai-san-antonio-news-bias,https://mediabiasfactcheck.com/woai-san-antonio-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,,TV Station,Medium Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
WOLF – Fox56 (fox56.com),WOLF – Fox56,wolf-fox56-bias,https://mediabiasfactcheck.com/wolf-fox56-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Minimal Traffic,HIGH CREDIBILITY,,,,,,,,,,,
Worthington Globe (dglobe.com),Worthington Globe,worthington-globe-bias,https://mediabiasfactcheck.com/worthington-globe-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,Newspaper,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WPDE – Florence News (wpde.com),WPDE – Florence News,wpde-florence-news-bias,https://mediabiasfactcheck.com/wpde-florence-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,,TV Station,Medium Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
WPEC – CBS12.com (cbs12.com),WPEC – CBS12.com,wpec-cbs12-com,https://mediabiasfactcheck.com/wpec-cbs12-com/,right-center,RIGHT-CENTER,HIGH,USA,,TV Station,Medium Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
WPFO – Portland News (fox23maine.com),WPFO – Portland News,wpfo-portland-news-bias,https://mediabiasfactcheck.com/wpfo-portland-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WPGH – Pittsburgh News (wpgh53.com),WPGH – Pittsburgh News,wpgh-pittsburgh-news,https://mediabiasfactcheck.com/wpgh-pittsburgh-news/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Minimal Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WPMI – Mobile News (mynbc15.com),WPMI – Mobile News,wpmi-mobile-news,https://mediabiasfactcheck.com/wpmi-mobile-news/,right-center,RIGHT-CENTER,HIGH,USA,,TV Station,Medium Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
WRGB – Albany (cbs6albany.com),WRGB – Albany,wrgb-albany-bias,https://mediabiasfactcheck.com/wrgb-albany-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WRGT – Dayton News (dayton247now.com),WRGT – Dayton News,wrgt-dayton-news-bias,https://mediabiasfactcheck.com/wrgt-dayton-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Minimal Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WRLH – Richmond News (foxrichmond.com),WRLH – Richmond News,wrlh-richmond-news-bias,https://mediabiasfactcheck.com/wrlh-richmond-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,,TV Station,Minimal Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
WSBT 22 News (wsbt.com),WSBT 22 News,wsbt-22-news-bias,https://mediabiasfactcheck.com/wsbt-22-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WSET – Lynchburg News (wset.com),WSET – Lynchburg News,wset-lynchburg-news-bias,https://mediabiasfactcheck.com/wset-lynchburg-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WSMH – Flint (nbc25news.com),WSMH – Flint,wsmh-flint-bias,https://mediabiasfactcheck.com/wsmh-flint-bias/,right-center,RIGHT-CENTER,HIGH,USA,,TV Station,Minimal Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
WSTM – CNYCentral (cnycentral.com),WSTM – CNYCentral,wstm-cnycentral-bias,https://mediabiasfactcheck.com/wstm-cnycentral-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WSYX (abc6onyourside.com),WSYX,wsyx-abc6onyourside-com-bias,https://mediabiasfactcheck.com/wsyx-abc6onyourside-com-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WTGS – Savannah (fox28media.com),WTGS – Savannah,wtgs-savannah-bias,https://mediabiasfactcheck.com/wtgs-savannah-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WTOM – Lansing News (upnorthlive.com),WTOM – Lansing News,wtom-lansing-news-bias,https://mediabiasfactcheck.com/wtom-lansing-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,,TV Station,Medium Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
WTOV Steubenville-Wheeling (wtov9.com),WTOV Steubenville-Wheeling,wtov-steubenville-wheeling,https://mediabiasfactcheck.com/wtov-steubenville-wheeling/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WTTE – Columbus News (myfox28columbus.com),WTTE – Columbus News,wtte-columbus-news,https://mediabiasfactcheck.com/wtte-columbus-news/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Minimal Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WTVC – ABC Chattanooga (newschannel9.com),WTVC – ABC Chattanooga,wtvc-abc-chattanooga-bias,https://mediabiasfactcheck.com/wtvc-abc-chattanooga-bias/,right-center,RIGHT-CENTER,HIGH,USA,,TV Station,Medium Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
WTVC – Chattanooga (foxchattanooga.com),WTVC – Chattanooga,wtvc-chattanooga-bias,https://mediabiasfactcheck.com/wtvc-chattanooga-bias/,right-center,RIGHT-CENTER,HIGH,USA,,TV Station,Medium Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
WTVH – CNYCentral (cnycentral.com),WTVH – CNYCentral,wtvh-cnycentral-bias,https://mediabiasfactcheck.com/wtvh-cnycentral-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Medium Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WTWC – Tallahassee News (wtwc40.com),WTWC – Tallahassee News,wtwc-tallahassee-news-bias,https://mediabiasfactcheck.com/wtwc-tallahassee-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,,TV Station,Minimal Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
WUHF – Rochester (foxrochester.com),WUHF – Rochester,wuhf-rochester-bias,https://mediabiasfactcheck.com/wuhf-rochester-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Minimal Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WUTV – Buffalo News (wutv29.com),WUTV – Buffalo News,wutv-buffalo-news-bias,https://mediabiasfactcheck.com/wutv-buffalo-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Minimal Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WVAH – Charleston News (wvah.com),WVAH – Charleston News,wvah-charleston-news-bias,https://mediabiasfactcheck.com/wvah-charleston-news-bias/,right-center,RIGHT-CENTER,HIGH,USA,,TV Station,Minimal Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
WXLV – Winston-Salem (abc45.com),WXLV – Winston-Salem,wxlv-winston-salem-bias,https://mediabiasfactcheck.com/wxlv-winston-salem-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,TV Station,Minimal Traffic,HIGH CREDIBILITY,,,,,,,,,,,
WZTV – Nashville (fox17.com),WZTV – Nashville,wztv-nashville-bias,https://mediabiasfactcheck.com/wztv-nashville-bias/,right-center,RIGHT-CENTER,HIGH,USA,,TV Station,Medium Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
Xenia Gazette (xeniagazette.com),Xenia Gazette,xenia-gazette-bias,https://mediabiasfactcheck.com/xenia-gazette-bias/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,Newspaper,Minimal Traffic,HIGH CREDIBILITY,,,,,,,,,,,
Yankee Institute for Public Policy (https://yankeeinstitute.org),Yankee Institute for Public Policy,yankee-institute-bias-rating,https://mediabiasfactcheck.com/yankee-institute-bias-rating/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,Organization/Foundation,Minimal Traffic,HIGH CREDIBILITY,,,,,,,,,,,
Yonhap News Agency (en.yna.co.kr),Yonhap News Agency,yonhap-news-agency-bias,https://mediabiasfactcheck.com/yonhap-news-agency-bias/,right-center,RIGHT-CENTER,MOSTLY FACTUAL,South Korea,,News Agency,High Traffic,HIGH CREDIBILITY,,,MOSTLY FREE,,,,,,,,
Zebra Fact Check (www.zebrafactcheck.com),Zebra Fact Check,zebra-fact-check,https://mediabiasfactcheck.com/zebra-fact-check/,right-center,RIGHT-CENTER,HIGH,USA,MOSTLY FREE,Website,Minimal Traffic,HIGH CREDIBILITY,,,,,,,,,,,
2ndVote (2ndvote.com),2ndVote,2ndvote,https://mediabiasfactcheck.com/2ndvote/,right,RIGHT,MIXED,USA,MOSTLY FREE,Organization/Foundation,Minimal Traffic,MEDIUM CREDIBILITY,,,,,,,,,,,
Abort73,Abort73,abort73,https://mediabiasfactcheck.com/abort73/,right,RIGHT,MIXED,USA,MOSTLY FREE,Organization/Foundation,Minimal Traffic,MEDIUM CREDIBILITY,,,,,,,,,,,
Accuracy in Academia (AIA) (www.academia.org),Accuracy in Academia,accuracy-in-academia-aia,https://mediabiasfactcheck.com/accuracy-in-academia-aia/,right,RIGHT,MIXED,USA,MOSTLY FREE,Organization/Foundation,Minimal Traffic,MEDIUM CREDIBILITY,,,,,,,,,,,
Accuracy in Media (www.aim.org),Accuracy in Media,accuracy-in-media-aim,https://mediabiasfactcheck.com/accuracy-in-media-aim/,right,RIGHT,MIXED,USA,MOSTLY FREE,Organization/Foundation,Minimal Traffic,LOW CREDIBILITY,,,,,,,,,,,
